time,x,y
4.4500,2.9837,-0.0003
4.4600,2.9971,-0.0003
4.4700,3.0106,-0.0003
4.4800,3.0240,-0.0003
4.4900,3.0375,-0.0003
4.5000,3.0510,-0.0003
4.5100,3.0646,-0.0003
4.5200,3.0781,-0.0003
4.5300,3.0917,-0.0003
4.5400,3.1054,-0.0003
4.5500,3.1190,-0.0003
4.5600,3.1327,-0.0003
4.5700,3.1465,-0.0003
4.5800,3.1602,-0.0003
4.5900,3.1740,-0.0003
4.6000,3.1878,-0.0003
4.6100,3.2017,-0.0003
4.6200,3.2155,-0.0003
4.6300,3.2294,-0.0003
4.6400,3.2434,-0.0003
4.6500,3.2573,-0.0003
4.6600,3.2713,-0.0003
4.6700,3.2854,-0.0003
4.6800,3.2994,-0.0003
4.6900,3.3135,-0.0003
4.7000,3.3276,-0.0003
4.7100,3.3418,-0.0003
4.7200,3.3559,-0.0003
4.7300,3.3701,-0.0003
4.7400,3.3844,-0.0003
4.7500,3.3986,-0.0003
4.7600,3.4129,-0.0003
4.7700,3.4273,-0.0003
4.7800,3.4416,-0.0003
4.7900,3.4560,-0.0003
4.8000,3.4704,-0.0004
4.8100,3.4849,-0.0004
4.8200,3.4993,-0.0004
4.8300,3.5138,-0.0004
4.8400,3.5284,-0.0004
4.8500,3.5429,-0.0004
4.8600,3.5575,-0.0004
4.8700,3.5722,-0.0004
4.8800,3.5868,-0.0004
4.8900,3.6015,-0.0004
4.9000,3.6162,-0.0004
4.9100,3.6310,-0.0004
4.9200,3.6457,-0.0004
4.9300,3.6605,-0.0004
4.9400,3.6754,-0.0004
4.9500,3.6902,-0.0004
4.9600,3.7051,-0.0004
4.9700,3.7201,-0.0004
4.9800,3.7350,-0.0004
4.9900,3.7500,-0.0004
5.0000,3.7650,-0.0004
5.0100,3.7801,-0.0004
5.0200,3.7951,-0.0004
5.0300,3.8102,-0.0004
5.0400,3.8254,-0.0004
5.0500,3.8405,-0.0004
5.0600,3.8557,-0.0004
5.0700,3.8710,-0.0004
5.0800,3.8862,-0.0004
5.0900,3.9015,-0.0004
5.1000,3.9168,-0.0004
5.1100,3.9322,-0.0004
5.1200,3.9475,-0.0004
5.1300,3.9629,-0.0004
5.1400,3.9784,-0.0004
5.1500,3.9938,-0.0004
5.1600,4.0093,-0.0004
5.1700,4.0249,-0.0004
5.1800,4.0404,-0.0004
5.1900,4.0560,-0.0004
5.2000,4.0716,-0.0004
5.2100,4.0873,-0.0004
5.2200,4.1029,-0.0005
5.2300,4.1186,-0.0005
5.2400,4.1344,-0.0005
5.2500,4.1501,-0.0005
5.2600,4.1659,-0.0005
5.2700,4.1818,-0.0005
5.2800,4.1976,-0.0005
5.2900,4.2135,-0.0005
5.3000,4.2294,-0.0005
5.3100,4.2454,-0.0005
5.3200,4.2613,-0.0005
5.3300,4.2773,-0.0005
5.3400,4.2934,-0.0005
5.3500,4.3094,-0.0005
5.3600,4.3255,-0.0005
5.3700,4.3417,-0.0005
5.3800,4.3578,-0.0005
5.3900,4.3740,-0.0005
5.4000,4.3902,-0.0005
5.4100,4.4065,-0.0005
5.4200,4.4227,-0.0005
5.4300,4.4390,-0.0005
5.4400,4.4554,-0.0005
5.4500,4.4717,-0.0005
5.4600,4.4881,-0.0005
5.4700,4.5046,-0.0005
5.4800,4.5210,-0.0005
5.4900,4.5375,-0.0005
5.5000,4.5540,-0.0005
5.5100,4.5706,-0.0005
5.5200,4.5871,-0.0005
5.5300,4.6037,-0.0005
5.5400,4.6204,-0.0005
5.5500,4.6370,-0.0005
5.5600,4.6537,-0.0005
5.5700,4.6705,-0.0005
5.5800,4.6872,-0.0006
5.5900,4.7040,-0.0006
5.6000,4.7208,-0.0006
5.6100,4.7377,-0.0006
5.6200,4.7545,-0.0006
5.6300,4.7714,-0.0006
5.6400,4.7884,-0.0006
5.6500,4.8053,-0.0006
5.6600,4.8223,-0.0006
5.6700,4.8394,-0.0006
5.6800,4.8564,-0.0006
5.6900,4.8735,-0.0006
5.7000,4.8906,-0.0006
5.7100,4.9078,-0.0006
5.7200,4.9249,-0.0006
5.7300,4.9421,-0.0006
5.7400,4.9594,-0.0006
5.7500,4.9766,-0.0006
5.7600,4.9939,-0.0006
5.7700,5.0113,-0.0006
5.7800,5.0286,-0.0006
5.7900,5.0460,-0.0006
5.8000,5.0634,-0.0006
5.8100,5.0809,-0.0006
5.8200,5.0983,-0.0006
5.8300,5.1158,-0.0006
5.8400,5.1334,-0.0006
5.8500,5.1509,-0.0006
5.8600,5.1685,-0.0006
5.8700,5.1862,-0.0006
5.8800,5.2038,-0.0006
5.8900,5.2215,-0.0007
5.9000,5.2392,-0.0007
5.9100,5.2570,-0.0007
5.9200,5.2747,-0.0007
5.9300,5.2925,-0.0007
5.9400,5.3104,-0.0007
5.9500,5.3282,-0.0007
5.9600,5.3461,-0.0007
5.9700,5.3641,-0.0007
5.9800,5.3820,-0.0007
5.9900,5.4000,-0.0007
6.0000,5.4180,-0.0007
6.0100,5.4361,-0.0007
6.0200,5.4541,-0.0007
6.0300,5.4722,-0.0007
6.0400,5.4904,-0.0007
6.0500,5.5085,-0.0007
6.0600,5.5267,-0.0007
6.0700,5.5450,-0.0007
6.0800,5.5632,-0.0007
6.0900,5.5815,-0.0007
6.1000,5.5998,-0.0007
6.1100,5.6182,-0.0007
6.1200,5.6365,-0.0007
6.1300,5.6549,-0.0007
6.1400,5.6734,-0.0007
6.1500,5.6918,-0.0007
6.1600,5.7103,-0.0007
6.1700,5.7289,-0.0007
6.1800,5.7474,-0.0008
6.1900,5.7660,-0.0008
6.2000,5.7846,-0.0008
6.2100,5.8033,-0.0008
6.2200,5.8219,-0.0008
6.2300,5.8406,-0.0008
6.2400,5.8594,-0.0008
6.2500,5.8781,-0.0008
6.2600,5.8969,-0.0008
6.2700,5.9158,-0.0008
6.2800,5.9346,-0.0008
6.2900,5.9535,-0.0008
6.3000,5.9724,-0.0008
6.3100,5.9914,-0.0008
6.3200,6.0103,-0.0008
6.3300,6.0293,-0.0008
6.3400,6.0484,-0.0008
6.3500,6.0674,-0.0008
6.3600,6.0865,-0.0008
6.3700,6.1057,-0.0008
6.3800,6.1248,-0.0008
6.3900,6.1440,-0.0008
6.4000,6.1632,-0.0008
6.4100,6.1825,-0.0008
6.4200,6.2017,-0.0008
6.4300,6.2210,-0.0008
6.4400,6.2404,-0.0009
6.4500,6.2597,-0.0009
6.4600,6.2791,-0.0009
6.4700,6.2986,-0.0009
6.4800,6.3180,-0.0009
6.4900,6.3375,-0.0009
