x_central,y_central,x_border1,y_border1,x_border2,y_border2
-2.047710830000000044e+02,-1.907627630000000067e+02,-2.091158841004619262e+02,-1.847750165626978287e+02,-2.000656833761961479e+02,-1.972474648728933460e+02
-2.088211719999999900e+02,-1.937015700000000038e+02,-2.130933095728584590e+02,-1.877268009200630274e+02,-2.041604996553689659e+02,-2.002197217545997319e+02
-2.128913159999999891e+02,-1.966118439999999907e+02,-2.170914834529837378e+02,-1.906509835447556327e+02,-2.082747029808468255e+02,-2.031637222979681212e+02
-2.169810540000000003e+02,-1.994935729999999978e+02,-2.211099492567886955e+02,-1.935475369289298158e+02,-2.124084122989812045e+02,-2.060786498312984634e+02
-2.210899210000000039e+02,-2.023467479999999910e+02,-2.251482352020909730e+02,-1.964164291352923897e+02,-2.165617324010067648e+02,-2.089636832431429809e+02
-2.252174569999999960e+02,-2.051713579999999979e+02,-2.292051696495849171e+02,-1.992571516437472496e+02,-2.207338658813022221e+02,-2.118210054102266895e+02
-2.293635179999999991e+02,-2.079668810000000008e+02,-2.333268571314673920e+02,-2.019930627964571954e+02,-2.249468467318603757e+02,-2.146239926791886603e+02
-2.335292959999999880e+02,-2.107306729999999959e+02,-2.374829818906862329e+02,-2.046643356472154949e+02,-2.291912163975276542e+02,-2.173868047867522364e+02
-2.377163250000000119e+02,-2.134595349999999883e+02,-2.416542017684100188e+02,-2.072984904005171245e+02,-2.334607037986904174e+02,-2.201177098393207530e+02
-2.419261429999999962e+02,-2.161502710000000036e+02,-2.458423906716749912e+02,-2.098915416422069882e+02,-2.377579357395337922e+02,-2.228116681682971034e+02
-2.461602860000000135e+02,-2.187996829999999875e+02,-2.500488670068566535e+02,-2.124403549102476063e+02,-2.420833795647189959e+02,-2.254669957208766675e+02
-2.504202879999999993e+02,-2.214045749999999941e+02,-2.542749355103518099e+02,-2.149418110734018228e+02,-2.464396280926320344e+02,-2.280786133353613820e+02
-2.547076869999999928e+02,-2.239617489999999975e+02,-2.585219091977890002e+02,-2.173928126305491730e+02,-2.508276850355034640e+02,-2.306439727133684130e+02
-2.590240190000000098e+02,-2.264680070000000001e+02,-2.627947033022309711e+02,-2.197923176054198962e+02,-2.552449739786953842e+02,-2.331584983666301696e+02
-2.633697450000000231e+02,-2.289226390000000038e+02,-2.672156060645382354e+02,-2.220528877910937240e+02,-2.595556356145161772e+02,-2.357356730961691937e+02
-2.677288649999999848e+02,-2.313629850000000090e+02,-2.717784926296157550e+02,-2.243075799045109875e+02,-2.637454451730565097e+02,-2.383030405100311384e+02
-2.720725160000000074e+02,-2.338561329999999998e+02,-2.764349336257138816e+02,-2.266812517146503296e+02,-2.678150416112034122e+02,-2.408584138304680948e+02
-2.763714899999999943e+02,-2.364699630000000070e+02,-2.811358597404060333e+02,-2.292395368730899747e+02,-2.717556801198444987e+02,-2.434749341027426226e+02
-2.806019929999999931e+02,-2.392575830000000110e+02,-2.855227428542993380e+02,-2.318176488019433350e+02,-2.758677020527357513e+02,-2.464156004089374790e+02
-2.848220880000000079e+02,-2.420487410000000068e+02,-2.893446764510939033e+02,-2.340577887599955602e+02,-2.804994745991287459e+02,-2.496863577347287162e+02
-2.891532920000000217e+02,-2.445000450000000001e+02,-2.925562174924783108e+02,-2.356904346741886798e+02,-2.859215216969464564e+02,-2.528665628962517644e+02
-2.937187789999999836e+02,-2.462635750000000030e+02,-2.950514423002780404e+02,-2.374376198376341733e+02,-2.923125101645396171e+02,-2.555770044952188869e+02
-2.986205410000000029e+02,-2.470037100000000123e+02,-2.978510643780635974e+02,-2.381611265693337600e+02,-2.994598912313641677e+02,-2.566492589832932367e+02
-3.036480960000000096e+02,-2.465662149999999997e+02,-3.004956048754646645e+02,-2.374731860376725479e+02,-3.069224415196233622e+02,-2.560107201441630309e+02
-3.083526909999999930e+02,-2.449351639999999861e+02,-3.027447800000812208e+02,-2.371730051368363377e+02,-3.138639744607597777e+02,-2.525635763915238954e+02
-3.122795780000000150e+02,-2.420981140000000096e+02,-3.046694275715643698e+02,-2.369748448818899078e+02,-3.200440218641986121e+02,-2.473252558078821437e+02
-3.149921540000000277e+02,-2.380688289999999938e+02,-3.063704816965906730e+02,-2.357120068402636264e+02,-3.239977405545569127e+02,-2.405305980404227739e+02
-3.163133080000000064e+02,-2.332358140000000049e+02,-3.075254494027058172e+02,-2.332856665221286505e+02,-3.255421595014142326e+02,-2.331834597752929881e+02
-3.162849620000000073e+02,-2.282390629999999874e+02,-3.072492822710211158e+02,-2.300379128645855644e+02,-3.253716408981862287e+02,-2.264300600698593939e+02
-3.153073489999999879e+02,-2.233284820000000082e+02,-3.062760482666299708e+02,-2.257294468192820034e+02,-3.242912945984385260e+02,-2.209401065093584577e+02
-3.140141140000000064e+02,-2.184639400000000080e+02,-3.051506829968721490e+02,-2.209221496844637898e+02,-3.229209081685052070e+02,-2.159937038493695809e+02
-3.126724580000000060e+02,-2.136264050000000054e+02,-3.039798120212606705e+02,-2.161480129965582648e+02,-3.214995609931050353e+02,-2.110657930127757425e+02
-3.112773839999999836e+02,-2.088172179999999969e+02,-3.027617506041259503e+02,-2.114182185511484704e+02,-3.200168109959003573e+02,-2.061478623130733467e+02
-3.098176839999999856e+02,-2.040381840000000011e+02,-3.014857386919427427e+02,-2.067333159788727812e+02,-3.184626600270649988e+02,-2.012417960634876977e+02
-3.082821490000000040e+02,-1.992911090000000058e+02,-3.001552326133187307e+02,-2.020888321892900024e+02,-3.167825536906648836e+02,-1.963648109811847462e+02
-3.066595730000000231e+02,-1.945777980000000014e+02,-2.987479411317760309e+02,-1.974882930063008644e+02,-3.150010420444573356e+02,-1.915091764559902572e+02
-3.049387469999999780e+02,-1.899000570000000039e+02,-2.971999655878144608e+02,-1.929524369328412376e+02,-3.130710257721271432e+02,-1.866924713078617515e+02
-3.031084640000000263e+02,-1.852596910000000037e+02,-2.953588050170474162e+02,-1.885443027956224284e+02,-3.108682508490346663e+02,-1.819707866144106276e+02
-3.011583190000000059e+02,-1.806585509999999886e+02,-2.934037792682989902e+02,-1.841784046261427363e+02,-3.085458930774178725e+02,-1.773052663042630002e+02
-2.990887460000000146e+02,-1.760991040000000112e+02,-2.915744248027885988e+02,-1.797287047969389278e+02,-3.063392330317490746e+02,-1.725969415533910194e+02
-2.969079659999999876e+02,-1.715842600000000004e+02,-2.896902979671261846e+02,-1.752737727276148121e+02,-3.040784422729746552e+02,-1.679188706593286327e+02
-2.946243690000000015e+02,-1.671169370000000072e+02,-2.876754956374982157e+02,-1.708581698171223593e+02,-3.017255681470574018e+02,-1.632936928704901618e+02
-2.922463450000000194e+02,-1.627000539999999944e+02,-2.855145193782322508e+02,-1.665014859404812171e+02,-2.992968678378545633e+02,-1.587186551612887513e+02
-2.897822830000000067e+02,-1.583365310000000079e+02,-2.832627625349703067e+02,-1.621837056653952516e+02,-2.967840929578192117e+02,-1.542047568877591459e+02
-2.872405739999999810e+02,-1.540292860000000132e+02,-2.808288271945320957e+02,-1.579701207976758042e+02,-2.940518835548386392e+02,-1.498428690178823217e+02
-2.846296070000000213e+02,-1.497812370000000044e+02,-2.782290549906439310e+02,-1.538642993281463021e+02,-2.911245823266701223e+02,-1.456379398219126813e+02
-2.819582540000000108e+02,-1.455936609999999973e+02,-2.755521155234226285e+02,-1.497896535904265818e+02,-2.881586063620255231e+02,-1.415324574115641099e+02
-2.792416989999999828e+02,-1.414462210000000084e+02,-2.729283544967640864e+02,-1.456249435540182731e+02,-2.852982068757102638e+02,-1.374374953481924990e+02
-2.764995799999999804e+02,-1.373033419999999865e+02,-2.702852812990201414e+02,-1.413943188582821620e+02,-2.824758309684826258e+02,-1.333690759487891171e+02
-2.737516289999999799e+02,-1.331291339999999934e+02,-2.676051465882690650e+02,-1.370860082666759752e+02,-2.796769725780393401e+02,-1.293146205995532512e+02
-2.710217230000000086e+02,-1.288885850000000062e+02,-2.649566201315606122e+02,-1.325778028297368678e+02,-2.770859715082663683e+02,-1.251998868516027414e+02
-2.683876260000000116e+02,-1.245581090000000017e+02,-2.623776370094992103e+02,-1.278406592789841625e+02,-2.747337460920431340e+02,-1.210919698254476629e+02
-2.659647570000000201e+02,-1.201221019999999982e+02,-2.597757300148602440e+02,-1.229680269774390524e+02,-2.724063602478921666e+02,-1.171600338716907146e+02
-2.638693049999999971e+02,-1.155651270000000039e+02,-2.571409867572804160e+02,-1.179425688236177052e+02,-2.699904151501871752e+02,-1.134022413050832370e+02
-2.622116809999999987e+02,-1.108739410000000021e+02,-2.556529113412191521e+02,-1.124860999757389521e+02,-2.687607397176218456e+02,-1.092641689934285694e+02
-2.610291639999999802e+02,-1.060630900000000025e+02,-2.541333674488763279e+02,-1.070774321146295307e+02,-2.676400266333727700e+02,-1.050906604433350680e+02
-2.603088510000000042e+02,-1.011661900000000003e+02,-2.533213962867309590e+02,-1.015502220689919284e+02,-2.669847758660927184e+02,-1.007992796808688212e+02
-2.600368550000000027e+02,-9.621722900000000323e+01,-2.530795742776266479e+02,-9.598970768211489712e+01,-2.667532644892039571e+02,-9.643687319712512362e+01
-2.601992900000000191e+02,-9.125019600000000253e+01,-2.533863561907879216e+02,-9.044799096929116899e+01,-2.668563009800508894e+02,-9.203404152781943992e+01
-2.607822709999999802e+02,-8.629907900000000609e+01,-2.540873850272406287e+02,-8.494726473326437599e+01,-2.672791530245166882e+02,-8.761091281550861254e+01
-2.617719109999999887e+02,-8.139786800000000255e+01,-2.551405574365470841e+02,-7.949488326110152059e+01,-2.680178213428492313e+02,-8.319024295772754840e+01
-2.631543260000000259e+02,-7.658055000000000234e+01,-2.567119367497907660e+02,-7.416600640983894266e+01,-2.692221577356622788e+02,-7.885471314887261940e+01
-2.649156280000000265e+02,-7.188111399999999662e+01,-2.588091630117923501e+02,-6.902591412121856251e+01,-2.709088593250233430e+02,-7.468336921406584850e+01
-2.670419329999999718e+02,-6.733354900000000498e+01,-2.611230637178670122e+02,-6.397166925482428468e+01,-2.727251605052182981e+02,-7.056158572902431558e+01
-2.695193540000000212e+02,-6.297184299999999979e+01,-2.637743538096634666e+02,-5.906775683124897824e+01,-2.747986998414797313e+02,-6.655948797770483338e+01
-2.723340049999999906e+02,-5.882998500000000064e+01,-2.670759174187489862e+02,-5.458621733577823676e+01,-2.774691418874759847e+02,-6.297451997353847020e+01
-2.754720009999999775e+02,-5.494196399999999869e+01,-2.706819592338918028e+02,-5.035514332779805358e+01,-2.802894887231516350e+02,-5.955506621405110934e+01
-2.789194560000000251e+02,-5.134176800000000185e+01,-2.745781452734977393e+02,-4.638516208708374222e+01,-2.832357295725173003e+02,-5.626978823607746705e+01
-2.826624840000000063e+02,-4.806338600000000127e+01,-2.788155856311444722e+02,-4.276578447292224183e+01,-2.864923424952192477e+02,-5.333752174973161431e+01
-2.866871990000000210e+02,-4.514080500000000029e+01,-2.833791157101429121e+02,-3.954092991680678182e+01,-2.900257996633798143e+02,-5.079233944742931328e+01
-2.909779359999999997e+02,-4.260608500000000021e+01,-2.881275196547058499e+02,-3.657803799798682576e+01,-2.936795903644659234e+02,-4.831953086873474490e+01
-2.954981839999999806e+02,-4.046864500000000220e+01,-2.931039171521395588e+02,-3.402189269661214865e+01,-2.975912961549129818e+02,-4.610451454311004227e+01
-3.001979000000000042e+02,-3.872321199999999664e+01,-2.983839806807106356e+02,-3.227758459042156147e+01,-3.018647228153505466e+02,-4.464614292161530784e+01
-3.050268100000000118e+02,-3.736426699999999812e+01,-3.037548379481414145e+02,-3.098177915439538666e+01,-3.062667286688676995e+02,-4.358591772103805084e+01
-3.099347700000000145e+02,-3.638615500000000225e+01,-3.091522493004379157e+02,-3.009866286443777383e+01,-3.107429795104063146e+02,-4.288005470566906752e+01
-3.148844100000000026e+02,-3.577013900000000035e+01,-3.145041110582273518e+02,-2.938946217736694777e+01,-3.152710155262262788e+02,-4.225662804778935566e+01
-3.198617879999999900e+02,-3.547347899999999754e+01,-3.198322623673004159e+02,-2.895354585333248920e+01,-3.198906479474224511e+02,-4.184641365394356427e+01
-3.248554750000000126e+02,-3.545086500000000029e+01,-3.251281925250592622e+02,-2.883648482106217870e+01,-3.245932212591348502e+02,-4.181146080349217442e+01
-3.298540679999999838e+02,-3.565696200000000005e+01,-3.303731841313474433e+02,-2.895904870986441892e+01,-3.293617653991046836e+02,-4.200891281444683045e+01
-3.348489999999999895e+02,-3.604408999999999708e+01,-3.355410983784644259e+02,-2.935680887576670628e+01,-3.341916969884730406e+02,-4.239516689695516050e+01
-3.398368479999999749e+02,-3.656030599999999708e+01,-3.406272650330878946e+02,-2.992421302944838502e+01,-3.390794290743834836e+02,-4.291935723199349439e+01
-3.448147339999999872e+02,-3.715321600000000046e+01,-3.456345191249242816e+02,-3.056099320727273749e+01,-3.440222215700339916e+02,-4.352612805402596052e+01
-3.497798099999999977e+02,-3.777065499999999787e+01,-3.505885116944971287e+02,-3.121736494314172461e+01,-3.489909492375805371e+02,-4.416316465564502636e+01
-3.547320270000000164e+02,-3.838177799999999706e+01,-3.555386110069878782e+02,-3.186853063484707960e+01,-3.539381015565836606e+02,-4.479280618511165812e+01
-3.596763710000000174e+02,-3.899407300000000021e+01,-3.604947444086713517e+02,-3.252261304385566376e+01,-3.588636432763494213e+02,-4.542088851370581182e+01
-3.646183500000000208e+02,-3.961903000000000219e+01,-3.654692282046785863e+02,-3.313663458774667703e+01,-3.637780134188422494e+02,-4.602111430359739330e+01
-3.695634420000000091e+02,-4.026812199999999820e+01,-3.704627275301837699e+02,-3.374986413955890185e+01,-3.686867069428375885e+02,-4.662292810558200529e+01
-3.745139909999999759e+02,-4.095112000000000307e+01,-3.754715079612312252e+02,-3.439770178742158180e+01,-3.735924730910632547e+02,-4.725815422723461268e+01
-3.794667680000000018e+02,-4.167476800000000026e+01,-3.804920828386882476e+02,-3.508809315744357349e+01,-3.784928265720711238e+02,-4.793141743040312974e+01
-3.844179639999999836e+02,-4.244549599999999856e+01,-3.855206701832679528e+02,-3.582875185552965291e+01,-3.833839714697740533e+02,-4.864992663039929255e+01
-3.893637709999999856e+02,-4.326973399999999970e+01,-3.905539777893059750e+02,-3.662447939248571060e+01,-3.882620672188752451e+02,-4.942085176660594925e+01
-3.943003820000000132e+02,-4.415391199999999827e+01,-3.955759248928208649e+02,-3.754691333732613856e+01,-3.931095720055431002e+02,-5.032201507607626212e+01
-3.992239870000000224e+02,-4.510446000000000311e+01,-4.005898483436916990e+02,-3.855537435467448404e+01,-3.979308082629382852e+02,-5.130504422682987808e+01
-4.041307810000000131e+02,-4.612780899999999917e+01,-4.055947864644676883e+02,-3.963993654440959347e+01,-4.027251068312899633e+02,-5.235718104952643870e+01
-4.090169549999999958e+02,-4.723038700000000034e+01,-4.105869984385808493e+02,-4.080646821152132731e+01,-4.074884596639069514e+02,-5.348430944975437740e+01
-4.138786999999999807e+02,-4.841862600000000327e+01,-4.155604720716331144e+02,-4.206958932511184912e+01,-4.122176684182880422e+02,-5.468936304476240196e+01
-4.187122100000000273e+02,-4.969895600000000258e+01,-4.205060423225118029e+02,-4.345242363406192965e+01,-4.169114772607990744e+02,-5.596951718716418611e+01
-4.235136759999999754e+02,-5.107780499999999790e+01,-4.254254801588804753e+02,-4.493754719937899011e+01,-4.215632255122974357e+02,-5.734218556754383656e+01
-4.282792900000000031e+02,-5.256160599999999761e+01,-4.303139177521649117e+02,-4.653372628071890205e+01,-4.261695070259302156e+02,-5.881214396103385411e+01
-4.330052450000000022e+02,-5.415678700000000134e+01,-4.352270559364221185e+02,-4.808343165367000438e+01,-4.307775935214534115e+02,-6.024610756063147221e+01
-4.376877329999999802e+02,-5.586977799999999661e+01,-4.401229853499497722e+02,-4.972580314718167926e+01,-4.353523374191281619e+02,-6.176182106508738201e+01
-4.423229460000000017e+02,-5.770701100000000139e+01,-4.449811448238722846e+02,-5.151551497619735187e+01,-4.398734422158766506e+02,-6.341241302015296100e+01
-4.469069610000000239e+02,-5.967506900000000059e+01,-4.497811064249715969e+02,-5.354214008502674460e+01,-4.442700291129819448e+02,-6.530182527899657430e+01
-4.514265110000000050e+02,-6.179311799999999977e+01,-4.545749196320594478e+02,-5.575798982525727610e+01,-4.485505296757535234e+02,-6.730603514272810628e+01
-4.558522639999999910e+02,-6.410194699999999557e+01,-4.592653191188146593e+02,-5.832830830711895942e+01,-4.526941575340146073e+02,-6.944430598732961357e+01
-4.601533049999999889e+02,-6.664448400000000561e+01,-4.638362205839824810e+02,-6.122917848680325648e+01,-4.565890480185859133e+02,-7.188531562965964383e+01
-4.642984260000000063e+02,-6.946355499999999950e+01,-4.682367334944509025e+02,-6.451299845763512053e+01,-4.600986437746497018e+02,-7.474279218539258807e+01
-4.682340060000000221e+02,-7.259441999999999950e+01,-4.725640679540144902e+02,-6.805281362401404976e+01,-4.636079127187708195e+02,-7.744652026208920859e+01
-4.718683530000000133e+02,-7.605948200000000270e+01,-4.766119840340934957e+02,-7.203934660272976487e+01,-4.668256702828308562e+02,-8.033305790478551955e+01
-4.751060790000000225e+02,-7.987989500000000476e+01,-4.804322519511022165e+02,-7.639491197350655227e+01,-4.698359710273305154e+02,-8.332819399463564025e+01
-4.778517390000000091e+02,-8.407614499999999680e+01,-4.836935249013113776e+02,-8.130671139667245484e+01,-4.724219955381315117e+02,-8.665024036309283417e+01
-4.800054830000000265e+02,-8.861920800000000042e+01,-4.860897895785694800e+02,-8.676696248226318176e+01,-4.743392333357127768e+02,-9.034418444678540538e+01
-4.814601119999999810e+02,-9.339741300000000024e+01,-4.876699741418452732e+02,-9.257564163320978423e+01,-4.757003260734161358e+02,-9.415962430923549675e+01
-4.821077280000000087e+02,-9.829123900000000447e+01,-4.880139937859413521e+02,-9.861256354904446653e+01,-4.761046054463095061e+02,-9.796464505429327119e+01
-4.818416869999999790e+02,-1.031813379999999967e+02,-4.877276688035377106e+02,-1.046564116281360839e+02,-4.755958338633850531e+02,-1.016160777673750317e+02
-4.806440220000000068e+02,-1.079603769999999940e+02,-4.864289263325522370e+02,-1.104879946259905665e+02,-4.748517868841972813e+02,-1.054295563103300424e+02
-4.786426819999999793e+02,-1.125408010000000019e+02,-4.841994071413943743e+02,-1.159858336127622636e+02,-4.734726668523857143e+02,-1.093355190508668073e+02
-4.759792090000000258e+02,-1.168368959999999959e+02,-4.811993082770629826e+02,-1.210703820974859184e+02,-4.713540503636497760e+02,-1.130859051191000333e+02
-4.727947439999999801e+02,-1.207634999999999934e+02,-4.772506521946567659e+02,-1.253240107346426271e+02,-4.682298142121238698e+02,-1.160914083879100218e+02
-4.692035379999999805e+02,-1.242723359999999957e+02,-4.730951691388874565e+02,-1.291986420277292211e+02,-4.650875088884656066e+02,-1.190619709117358838e+02
-4.652765049999999860e+02,-1.273745720000000006e+02,-4.687117120995029609e+02,-1.326889803568657555e+02,-4.617088404838916631e+02,-1.218552465067443649e+02
-4.610806279999999902e+02,-1.300867660000000114e+02,-4.641123729920257688e+02,-1.357956904436519494e+02,-4.580732720456575748e+02,-1.244237673099170678e+02
