time,x,y,u1,u2
5.5800,-0.3450,0.8553,0.1002,0.1498
5.5900,-0.3500,0.8504,0.1002,0.1498
5.6000,-0.3549,0.8454,0.1002,0.1498
5.6100,-0.3598,0.8404,0.1002,0.1498
5.6200,-0.3646,0.8353,0.1002,0.1498
5.6300,-0.3694,0.8301,0.1002,0.1498
5.6400,-0.3740,0.8248,0.1002,0.1498
5.6500,-0.3786,0.8195,0.1002,0.1498
5.6600,-0.3832,0.8140,0.1002,0.1498
5.6700,-0.3876,0.8085,0.1002,0.1498
5.6800,-0.3920,0.8030,0.1001,0.1499
5.6900,-0.3964,0.7973,0.1001,0.1499
5.7000,-0.4006,0.7916,0.1001,0.1499
5.7100,-0.4048,0.7858,0.1001,0.1499
5.7200,-0.4089,0.7800,0.1001,0.1499
5.7300,-0.4129,0.7741,0.1001,0.1499
5.7400,-0.4168,0.7681,0.1001,0.1499
5.7500,-0.4207,0.7620,0.1001,0.1499
5.7600,-0.4245,0.7559,0.1001,0.1499
5.7700,-0.4282,0.7497,0.1001,0.1499
5.7800,-0.4318,0.7435,0.1001,0.1499
5.7900,-0.4353,0.7372,0.1001,0.1499
5.8000,-0.4388,0.7308,0.1001,0.1499
5.8100,-0.4421,0.7244,0.1001,0.1499
5.8200,-0.4454,0.7179,0.1001,0.1499
5.8300,-0.4486,0.7113,0.1001,0.1499
5.8400,-0.4517,0.7047,0.1001,0.1499
5.8500,-0.4547,0.6981,0.1001,0.1499
5.8600,-0.4576,0.6913,0.1001,0.1499
5.8700,-0.4604,0.6846,0.1001,0.1499
5.8800,-0.4631,0.6778,0.1001,0.1499
5.8900,-0.4657,0.6709,0.1001,0.1499
5.9000,-0.4682,0.6640,0.1001,0.1499
5.9100,-0.4707,0.6570,0.1001,0.1499
5.9200,-0.4730,0.6500,0.1001,0.1499
5.9300,-0.4752,0.6429,0.1001,0.1499
5.9400,-0.4773,0.6358,0.1001,0.1499
5.9500,-0.4793,0.6286,0.1001,0.1499
5.9600,-0.4813,0.6214,0.1001,0.1499
5.9700,-0.4831,0.6142,0.1001,0.1499
5.9800,-0.4848,0.6069,0.1001,0.1499
5.9900,-0.4864,0.5996,0.1001,0.1499
6.0000,-0.4879,0.5923,0.1001,0.1499
6.0100,-0.4892,0.5849,0.1001,0.1499
6.0200,-0.4905,0.5775,0.1001,0.1499
6.0300,-0.4917,0.5701,0.1001,0.1499
6.0400,-0.4927,0.5626,0.1001,0.1499
6.0500,-0.4937,0.5551,0.1000,0.1500
6.0600,-0.4945,0.5476,0.1000,0.1500
6.0700,-0.4952,0.5400,0.1000,0.1500
6.0800,-0.4958,0.5324,0.1000,0.1500
6.0900,-0.4963,0.5249,0.1000,0.1500
6.1000,-0.4966,0.5172,0.1000,0.1500
6.1100,-0.4969,0.5096,0.1000,0.1500
6.1200,-0.4970,0.5020,0.1000,0.1500
6.1300,-0.4971,0.4943,0.1000,0.1500
6.1400,-0.4970,0.4866,0.1000,0.1500
6.1500,-0.4967,0.4790,0.1000,0.1500
6.1600,-0.4964,0.4713,0.1000,0.1500
6.1700,-0.4959,0.4636,0.1000,0.1500
6.1800,-0.4954,0.4559,0.1000,0.1500
6.1900,-0.4947,0.4482,0.1000,0.1500
6.2000,-0.4939,0.4405,0.1000,0.1500
6.2100,-0.4929,0.4328,0.1000,0.1500
6.2200,-0.4919,0.4251,0.1000,0.1500
6.2300,-0.4907,0.4174,0.1000,0.1500
6.2400,-0.4894,0.4097,0.1000,0.1500
6.2500,-0.4879,0.4020,0.1000,0.1500
6.2600,-0.4864,0.3944,0.1000,0.1500
6.2700,-0.4847,0.3867,0.1000,0.1500
6.2800,-0.4829,0.3791,0.1000,0.1500
6.2900,-0.4810,0.3715,0.1000,0.1500
6.3000,-0.4790,0.3639,0.1000,0.1500
6.3100,-0.4768,0.3563,0.1000,0.1500
6.3200,-0.4745,0.3487,0.1000,0.1500
6.3300,-0.4721,0.3412,0.1000,0.1500
6.3400,-0.4696,0.3337,0.1000,0.1500
6.3500,-0.4669,0.3262,0.1000,0.1500
6.3600,-0.4641,0.3188,0.1000,0.1500
6.3700,-0.4612,0.3114,0.1000,0.1500
6.3800,-0.4582,0.3040,0.1000,0.1500
6.3900,-0.4551,0.2967,0.1000,0.1500
6.4000,-0.4518,0.2894,0.1000,0.1500
6.4100,-0.4484,0.2821,0.1000,0.1500
6.4200,-0.4449,0.2749,0.1000,0.1500
6.4300,-0.4412,0.2678,0.1000,0.1500
6.4400,-0.4375,0.2607,0.1000,0.1500
6.4500,-0.4336,0.2536,0.1000,0.1500
6.4600,-0.4296,0.2466,0.1000,0.1500
6.4700,-0.4255,0.2396,0.1000,0.1500
6.4800,-0.4213,0.2327,0.1000,0.1500
6.4900,-0.4169,0.2259,0.1000,0.1500
6.5000,-0.4124,0.2191,0.1000,0.1500
6.5100,-0.4079,0.2124,0.0999,0.1501
6.5200,-0.4032,0.2058,0.0999,0.1501
6.5300,-0.3983,0.1992,0.0999,0.1501
6.5400,-0.3934,0.1927,0.0999,0.1501
6.5500,-0.3884,0.1862,0.0999,0.1501
6.5600,-0.3832,0.1799,0.0999,0.1501
6.5700,-0.3779,0.1736,0.0999,0.1501
6.5800,-0.3725,0.1674,0.0999,0.1501
6.5900,-0.3670,0.1612,0.0999,0.1501
6.6000,-0.3614,0.1552,0.0999,0.1501
6.6100,-0.3557,0.1492,0.0999,0.1501
6.6200,-0.3499,0.1433,0.0999,0.1501
6.6300,-0.3440,0.1376,0.0999,0.1501
6.6400,-0.3380,0.1319,0.0999,0.1501
6.6500,-0.3318,0.1263,0.0999,0.1501
6.6600,-0.3256,0.1208,0.0999,0.1501
6.6700,-0.3193,0.1153,0.0999,0.1501
6.6800,-0.3128,0.1100,0.0999,0.1501
6.6900,-0.3063,0.1048,0.0999,0.1501
6.7000,-0.2997,0.0997,0.0999,0.1501
6.7100,-0.2930,0.0947,0.0999,0.1501
6.7200,-0.2861,0.0898,0.0999,0.1501
6.7300,-0.2792,0.0850,0.0999,0.1501
6.7400,-0.2722,0.0803,0.0999,0.1501
6.7500,-0.2652,0.0758,0.0999,0.1501
6.7600,-0.2580,0.0713,0.0999,0.1501
6.7700,-0.2507,0.0670,0.0999,0.1501
6.7800,-0.2434,0.0627,0.0999,0.1501
6.7900,-0.2360,0.0586,0.0999,0.1501
6.8000,-0.2285,0.0547,0.0999,0.1501
6.8100,-0.2209,0.0508,0.0999,0.1501
6.8200,-0.2132,0.0471,0.0999,0.1501
6.8300,-0.2055,0.0435,0.0999,0.1501
6.8400,-0.1977,0.0400,0.0999,0.1501
6.8500,-0.1898,0.0366,0.0999,0.1501
6.8600,-0.1819,0.0334,0.0999,0.1501
6.8700,-0.1739,0.0303,0.0999,0.1501
6.8800,-0.1658,0.0274,0.0999,0.1501
6.8900,-0.1577,0.0246,0.0999,0.1501
6.9000,-0.1495,0.0219,0.0999,0.1501
6.9100,-0.1412,0.0193,0.0999,0.1501
6.9200,-0.1329,0.0169,0.0999,0.1501
6.9300,-0.1246,0.0147,0.0999,0.1501
6.9400,-0.1162,0.0126,0.0999,0.1501
6.9500,-0.1077,0.0106,0.0999,0.1501
6.9600,-0.0992,0.0088,0.0999,0.1501
6.9700,-0.0907,0.0071,0.0999,0.1501
6.9800,-0.0821,0.0055,0.0999,0.1501
6.9900,-0.0735,0.0041,0.0999,0.1501
7.0000,-0.0648,0.0029,0.0999,0.1501
7.0100,-0.0561,0.0018,0.0999,0.1501
7.0200,-0.0474,0.0009,0.0999,0.1501
7.0300,-0.0386,0.0001,0.0999,0.1501
7.0400,-0.0299,-0.0005,0.0999,0.1501
7.0500,-0.0211,-0.0010,0.0999,0.1501
7.0600,-0.0123,-0.0013,0.0999,0.1501
7.0700,-0.0034,-0.0015,0.0999,0.1501
7.0800,0.0054,-0.0015,0.0999,0.1501
7.0900,0.0143,-0.0013,0.0999,0.1501
7.1000,0.0231,-0.0010,0.0999,0.1501
7.1100,0.0320,-0.0006,0.0999,0.1501
7.1200,0.0409,0.0001,0.0999,0.1501
7.1300,0.0497,0.0008,0.0999,0.1501
7.1400,0.0586,0.0018,0.0999,0.1501
7.1500,0.0675,0.0029,0.0999,0.1501
7.1600,0.0763,0.0042,0.0999,0.1501
7.1700,0.0852,0.0056,0.0999,0.1501
7.1800,0.0940,0.0072,0.0999,0.1501
7.1900,0.1028,0.0089,0.0999,0.1501
7.2000,0.1116,0.0108,0.0999,0.1501
7.2100,0.1204,0.0129,0.0999,0.1501
7.2200,0.1291,0.0151,0.0999,0.1501
7.2300,0.1378,0.0175,0.0999,0.1501
7.2400,0.1465,0.0201,0.0999,0.1501
7.2500,0.1551,0.0228,0.0999,0.1501
7.2600,0.1637,0.0257,0.0999,0.1501
7.2700,0.1723,0.0287,0.0999,0.1501
7.2800,0.1808,0.0319,0.0999,0.1501
7.2900,0.1893,0.0352,0.0999,0.1501
7.3000,0.1977,0.0388,0.0999,0.1501
7.3100,0.2060,0.0424,0.0999,0.1501
7.3200,0.2143,0.0463,0.0998,0.1502
7.3300,0.2226,0.0502,0.0998,0.1502
7.3400,0.2308,0.0544,0.0998,0.1502
7.3500,0.2389,0.0587,0.0998,0.1502
7.3600,0.2469,0.0631,0.0998,0.1502
7.3700,0.2549,0.0678,0.0998,0.1502
7.3800,0.2628,0.0725,0.0998,0.1502
7.3900,0.2706,0.0774,0.0998,0.1502
7.4000,0.2783,0.0825,0.0998,0.1502
7.4100,0.2860,0.0877,0.0998,0.1502
7.4200,0.2935,0.0931,0.0998,0.1502
7.4300,0.3010,0.0986,0.0998,0.1502
7.4400,0.3084,0.1042,0.0998,0.1502
7.4500,0.3156,0.1100,0.0998,0.1502
7.4600,0.3228,0.1160,0.0998,0.1502
7.4700,0.3299,0.1221,0.0998,0.1502
7.4800,0.3369,0.1283,0.0998,0.1502
7.4900,0.3437,0.1346,0.0998,0.1502
7.5000,0.3505,0.1411,0.0998,0.1502
7.5100,0.3571,0.1478,0.0998,0.1502
7.5200,0.3636,0.1545,0.0998,0.1502
7.5300,0.3700,0.1614,0.0998,0.1502
7.5400,0.3763,0.1685,0.0998,0.1502
7.5500,0.3824,0.1756,0.0998,0.1502
7.5600,0.3885,0.1829,0.0998,0.1502
7.5700,0.3944,0.1903,0.0998,0.1502
7.5800,0.4001,0.1978,0.0998,0.1502
7.5900,0.4057,0.2054,0.0998,0.1502
7.6000,0.4112,0.2132,0.0998,0.1502
7.6100,0.4165,0.2211,0.0998,0.1502
7.6200,0.4217,0.2290,0.0998,0.1502
7.6300,0.4268,0.2371,0.0998,0.1502
7.6400,0.4317,0.2453,0.0998,0.1502
7.6500,0.4364,0.2536,0.0998,0.1502
7.6600,0.4410,0.2620,0.0998,0.1502
7.6700,0.4454,0.2705,0.0998,0.1502
7.6800,0.4497,0.2791,0.0998,0.1502
7.6900,0.4538,0.2878,0.0998,0.1502
7.7000,0.4578,0.2965,0.0998,0.1502
7.7100,0.4616,0.3054,0.0998,0.1502
7.7200,0.4652,0.3143,0.0998,0.1502
7.7300,0.4686,0.3234,0.0998,0.1502
7.7400,0.4719,0.3325,0.0998,0.1502
7.7500,0.4750,0.3416,0.0998,0.1502
7.7600,0.4779,0.3509,0.0998,0.1502
7.7700,0.4807,0.3602,0.0998,0.1502
7.7800,0.4833,0.3695,0.0998,0.1502
7.7900,0.4857,0.3790,0.0998,0.1502
7.8000,0.4879,0.3885,0.0998,0.1502
7.8100,0.4899,0.3980,0.0998,0.1502
7.8200,0.4917,0.4076,0.0998,0.1502
7.8300,0.4934,0.4172,0.0998,0.1502
7.8400,0.4949,0.4269,0.0998,0.1502
7.8500,0.4962,0.4366,0.0998,0.1502
7.8600,0.4972,0.4464,0.0998,0.1502
7.8700,0.4981,0.4562,0.0998,0.1502
7.8800,0.4988,0.4660,0.0998,0.1502
7.8900,0.4994,0.4759,0.0998,0.1502
7.9000,0.4997,0.4857,0.0998,0.1502
7.9100,0.4998,0.4956,0.0998,0.1502
7.9200,0.4997,0.5055,0.0998,0.1502
7.9300,0.4995,0.5154,0.0998,0.1502
7.9400,0.4990,0.5253,0.0998,0.1502
7.9500,0.4983,0.5352,0.0998,0.1502
7.9600,0.4975,0.5451,0.0998,0.1502
7.9700,0.4964,0.5550,0.0998,0.1502
7.9800,0.4951,0.5649,0.0999,0.1501
7.9900,0.4937,0.5748,0.0999,0.1501
8.0000,0.4920,0.5846,0.0999,0.1501
8.0100,0.4901,0.5945,0.0999,0.1501
8.0200,0.4881,0.6043,0.0999,0.1501
8.0300,0.4858,0.6140,0.0999,0.1501
8.0400,0.4834,0.6238,0.0999,0.1501
8.0500,0.4807,0.6335,0.0999,0.1501
8.0600,0.4778,0.6431,0.0999,0.1501
8.0700,0.4748,0.6527,0.0999,0.1501
8.0800,0.4715,0.6623,0.0999,0.1501
8.0900,0.4681,0.6718,0.0999,0.1501
8.1000,0.4644,0.6812,0.0999,0.1501
8.1100,0.4606,0.6906,0.0999,0.1501
8.1200,0.4565,0.6999,0.0999,0.1501
8.1300,0.4523,0.7091,0.0999,0.1501
8.1400,0.4479,0.7183,0.0999,0.1501
8.1500,0.4433,0.7274,0.0999,0.1501
8.1600,0.4385,0.7364,0.0999,0.1501
8.1700,0.4335,0.7453,0.0999,0.1501
8.1800,0.4283,0.7541,0.0999,0.1501
8.1900,0.4229,0.7628,0.0999,0.1501
8.2000,0.4174,0.7714,0.0999,0.1501
8.2100,0.4116,0.7799,0.0999,0.1501
8.2200,0.4057,0.7883,0.0999,0.1501
8.2300,0.3996,0.7965,0.0999,0.1501
8.2400,0.3933,0.8047,0.0999,0.1501
8.2500,0.3869,0.8127,0.0999,0.1501
8.2600,0.3802,0.8206,0.0999,0.1501
8.2700,0.3734,0.8284,0.0999,0.1501
8.2800,0.3665,0.8361,0.0999,0.1501
8.2900,0.3594,0.8436,0.0999,0.1501
8.3000,0.3521,0.8510,0.0999,0.1501
8.3100,0.3446,0.8582,0.0999,0.1501
8.3200,0.3370,0.8653,0.0999,0.1501
8.3300,0.3292,0.8722,0.0999,0.1501
8.3400,0.3213,0.8790,0.0999,0.1501
8.3500,0.3132,0.8856,0.0999,0.1501
8.3600,0.3050,0.8920,0.0999,0.1501
8.3700,0.2967,0.8983,0.0999,0.1501
8.3800,0.2882,0.9044,0.0999,0.1501
8.3900,0.2795,0.9103,0.0999,0.1501
8.4000,0.2708,0.9161,0.0999,0.1501
8.4100,0.2619,0.9217,0.0999,0.1501
8.4200,0.2528,0.9271,0.0999,0.1501
8.4300,0.2437,0.9323,0.0999,0.1501
8.4400,0.2344,0.9373,0.0999,0.1501
8.4500,0.2250,0.9422,0.0999,0.1501
8.4600,0.2155,0.9468,0.0999,0.1501
8.4700,0.2059,0.9513,0.0999,0.1501
8.4800,0.1962,0.9555,0.0999,0.1501
8.4900,0.1864,0.9595,0.0999,0.1501
8.5000,0.1765,0.9634,0.0999,0.1501
8.5100,0.1665,0.9670,0.0999,0.1501
8.5200,0.1564,0.9704,0.0999,0.1501
8.5300,0.1463,0.9736,0.0999,0.1501
8.5400,0.1360,0.9766,0.0999,0.1501
8.5500,0.1257,0.9794,0.0999,0.1501
8.5600,0.1153,0.9819,0.0999,0.1501
8.5700,0.1049,0.9843,0.0999,0.1501
8.5800,0.0944,0.9864,0.0999,0.1501
8.5900,0.0838,0.9883,0.0999,0.1501
8.6000,0.0732,0.9899,0.0999,0.1501
8.6100,0.0625,0.9914,0.0999,0.1501
8.6200,0.0518,0.9926,0.0999,0.1501
8.6300,0.0411,0.9935,0.0999,0.1501
8.6400,0.0303,0.9943,0.0999,0.1501
8.6500,0.0195,0.9948,0.0999,0.1501
8.6600,0.0087,0.9950,0.1000,0.1500
8.6700,-0.0021,0.9951,0.1000,0.1500
8.6800,-0.0129,0.9949,0.1000,0.1500
8.6900,-0.0238,0.9945,0.1000,0.1500
8.7000,-0.0346,0.9938,0.1000,0.1500
8.7100,-0.0455,0.9929,0.1000,0.1500
8.7200,-0.0563,0.9917,0.1000,0.1500
8.7300,-0.0671,0.9903,0.1000,0.1500
8.7400,-0.0779,0.9887,0.1000,0.1500
8.7500,-0.0887,0.9869,0.1000,0.1500
8.7600,-0.0994,0.9848,0.1000,0.1500
8.7700,-0.1101,0.9824,0.1000,0.1500
8.7800,-0.1208,0.9798,0.1000,0.1500
8.7900,-0.1314,0.9770,0.1000,0.1500
8.8000,-0.1420,0.9740,0.1000,0.1500
8.8100,-0.1525,0.9707,0.1000,0.1500
8.8200,-0.1629,0.9672,0.1000,0.1500
8.8300,-0.1733,0.9634,0.1000,0.1500
8.8400,-0.1836,0.9594,0.1000,0.1500
8.8500,-0.1938,0.9552,0.1000,0.1500
8.8600,-0.2039,0.9507,0.1000,0.1500
8.8700,-0.2140,0.9461,0.1000,0.1500
8.8800,-0.2239,0.9412,0.1000,0.1500
8.8900,-0.2338,0.9360,0.1000,0.1500
8.9000,-0.2435,0.9307,0.1000,0.1500
8.9100,-0.2532,0.9251,0.1000,0.1500
8.9200,-0.2627,0.9193,0.1000,0.1500
8.9300,-0.2721,0.9132,0.1000,0.1500
8.9400,-0.2813,0.9070,0.1000,0.1500
8.9500,-0.2905,0.9006,0.1000,0.1500
8.9600,-0.2995,0.8939,0.1000,0.1500
8.9700,-0.3083,0.8870,0.1000,0.1500
8.9800,-0.3170,0.8800,0.1000,0.1500
8.9900,-0.3256,0.8727,0.1000,0.1500
9.0000,-0.3340,0.8652,0.1000,0.1500
9.0100,-0.3422,0.8575,0.1000,0.1500
9.0200,-0.3503,0.8497,0.1000,0.1500
9.0300,-0.3582,0.8416,0.1000,0.1500
9.0400,-0.3659,0.8334,0.1000,0.1500
9.0500,-0.3734,0.8249,0.1000,0.1500
9.0600,-0.3808,0.8163,0.1000,0.1500
9.0700,-0.3880,0.8076,0.1000,0.1500
9.0800,-0.3949,0.7986,0.1000,0.1500
9.0900,-0.4017,0.7895,0.1000,0.1500
9.1000,-0.4083,0.7802,0.1000,0.1500
9.1100,-0.4146,0.7708,0.1000,0.1500
9.1200,-0.4208,0.7612,0.1000,0.1500
9.1300,-0.4267,0.7515,0.1000,0.1500
9.1400,-0.4325,0.7416,0.1000,0.1500
9.1500,-0.4380,0.7316,0.1000,0.1500
9.1600,-0.4432,0.7214,0.1000,0.1500
9.1700,-0.4483,0.7111,0.1000,0.1500
9.1800,-0.4531,0.7007,0.1000,0.1500
9.1900,-0.4577,0.6902,0.1000,0.1500
9.2000,-0.4620,0.6795,0.1000,0.1500
9.2100,-0.4661,0.6688,0.1000,0.1500
9.2200,-0.4700,0.6579,0.1000,0.1500
9.2300,-0.4736,0.6470,0.1000,0.1500
9.2400,-0.4769,0.6359,0.1000,0.1500
9.2500,-0.4800,0.6248,0.1000,0.1500
9.2600,-0.4829,0.6136,0.1000,0.1500
9.2700,-0.4854,0.6023,0.1000,0.1500
9.2800,-0.4878,0.5909,0.1000,0.1500
9.2900,-0.4898,0.5795,0.1000,0.1500
9.3000,-0.4916,0.5680,0.1000,0.1500
9.3100,-0.4931,0.5565,0.1000,0.1500
9.3200,-0.4944,0.5449,0.1000,0.1500
9.3300,-0.4954,0.5333,0.1000,0.1500
9.3400,-0.4961,0.5217,0.1000,0.1500
9.3500,-0.4966,0.5100,0.1000,0.1500
9.3600,-0.4967,0.4983,0.1000,0.1500
9.3700,-0.4966,0.4866,0.0999,0.1501
9.3800,-0.4963,0.4749,0.0999,0.1501
9.3900,-0.4956,0.4632,0.0999,0.1501
9.4000,-0.4947,0.4515,0.0999,0.1501
9.4100,-0.4935,0.4398,0.0999,0.1501
9.4200,-0.4920,0.4281,0.0999,0.1501
9.4300,-0.4902,0.4165,0.0999,0.1501
9.4400,-0.4882,0.4048,0.0999,0.1501
9.4500,-0.4859,0.3933,0.0999,0.1501
9.4600,-0.4833,0.3817,0.0999,0.1501
9.4700,-0.4804,0.3703,0.0999,0.1501
9.4800,-0.4773,0.3588,0.0999,0.1501
9.4900,-0.4739,0.3475,0.0999,0.1501
9.5000,-0.4702,0.3362,0.0999,0.1501
9.5100,-0.4662,0.3250,0.0999,0.1501
9.5200,-0.4620,0.3139,0.0999,0.1501
9.5300,-0.4575,0.3029,0.0999,0.1501
9.5400,-0.4527,0.2919,0.0999,0.1501
9.5500,-0.4477,0.2811,0.0999,0.1501
9.5600,-0.4424,0.2704,0.0999,0.1501
9.5700,-0.4368,0.2598,0.0999,0.1501
9.5800,-0.4310,0.2494,0.0999,0.1501
9.5900,-0.4249,0.2390,0.0999,0.1501
9.6000,-0.4186,0.2289,0.0999,0.1501
9.6100,-0.4120,0.2188,0.0999,0.1501
9.6200,-0.4052,0.2089,0.0999,0.1501
9.6300,-0.3981,0.1992,0.0999,0.1501
9.6400,-0.3908,0.1896,0.0999,0.1501
9.6500,-0.3833,0.1802,0.0999,0.1501
9.6600,-0.3755,0.1710,0.0999,0.1501
9.6700,-0.3675,0.1619,0.0999,0.1501
9.6800,-0.3593,0.1531,0.0999,0.1501
9.6900,-0.3508,0.1444,0.0999,0.1501
9.7000,-0.3421,0.1359,0.0999,0.1501
9.7100,-0.3333,0.1277,0.0999,0.1501
9.7200,-0.3242,0.1196,0.0999,0.1501
9.7300,-0.3149,0.1118,0.0999,0.1501
9.7400,-0.3054,0.1042,0.0999,0.1501
9.7500,-0.2957,0.0968,0.0999,0.1501
9.7600,-0.2858,0.0896,0.0999,0.1501
9.7700,-0.2758,0.0827,0.0999,0.1501
9.7800,-0.2655,0.0760,0.0999,0.1501
9.7900,-0.2551,0.0696,0.0999,0.1501
9.8000,-0.2446,0.0634,0.0999,0.1501
9.8100,-0.2338,0.0575,0.0999,0.1501
9.8200,-0.2229,0.0519,0.0999,0.1501
9.8300,-0.2119,0.0465,0.0999,0.1501
9.8400,-0.2007,0.0413,0.0999,0.1501
9.8500,-0.1894,0.0365,0.0999,0.1501
9.8600,-0.1780,0.0319,0.0999,0.1501
9.8700,-0.1664,0.0276,0.0999,0.1501
9.8800,-0.1548,0.0236,0.0999,0.1501
9.8900,-0.1430,0.0198,0.0999,0.1501
9.9000,-0.1311,0.0164,0.0999,0.1501
9.9100,-0.1191,0.0132,0.0999,0.1501
9.9200,-0.1071,0.0104,0.0999,0.1501
9.9300,-0.0949,0.0078,0.0999,0.1501
9.9400,-0.0827,0.0056,0.0998,0.1502
9.9500,-0.0704,0.0036,0.0998,0.1502
9.9600,-0.0581,0.0020,0.0998,0.1502
9.9700,-0.0457,0.0006,0.0998,0.1502
9.9800,-0.0333,-0.0004,0.0998,0.1502
9.9900,-0.0208,-0.0011,0.0998,0.1502
10.0000,-0.0084,-0.0015,0.0998,0.1502
10.0100,0.0042,-0.0016,0.0998,0.1502
10.0200,0.0167,-0.0014,0.0998,0.1502
10.0300,0.0292,-0.0008,0.0998,0.1502
10.0400,0.0417,0.0000,0.0998,0.1502
10.0500,0.0542,0.0012,0.0998,0.1502
10.0600,0.0667,0.0027,0.0998,0.1502
10.0700,0.0791,0.0045,0.0998,0.1502
