x_central,y_central,x_border1,y_border1,x_border2,y_border2,segment_type
2.709564662663979107e+01,7.274412378757433295e+00,2.711893377577390751e+01,7.126231041588391157e+00,2.707235947750567462e+01,7.422593715926475433e+00,0
2.709564662663979107e+01,7.274412378757433295e+00,2.711893377577391817e+01,7.126231041588392934e+00,2.707235947750566396e+01,7.422593715926473656e+00,0
2.693615103192333393e+01,7.249347159537811613e+00,2.695943818105746104e+01,7.101165822368771252e+00,2.691286388278920683e+01,7.397528496706851975e+00,0
2.693615103192333393e+01,7.249347159537811613e+00,2.695943818105740419e+01,7.101165822368761482e+00,2.691286388278926367e+01,7.397528496706861745e+00,0
2.693447213092631642e+01,7.249083315124973836e+00,2.695775928006038669e+01,7.100901977955923705e+00,2.691118498179224616e+01,7.397264652294023968e+00,0
2.693447213092631642e+01,7.249083315124973836e+00,2.691475336082156034e+01,7.397781566982740031e+00,2.695419090103107251e+01,7.100385063267207642e+00,1
2.709785501335973024e+01,7.270749403713820058e+00,2.707813624325497415e+01,7.419447655571586253e+00,2.711757378346448633e+01,7.122051151856053863e+00,1
2.709785501335973024e+01,7.270749403713820058e+00,2.710931305291532567e+01,7.121187666195354815e+00,2.708639697380413480e+01,7.420311141232285301e+00,0
2.709615844287309017e+01,7.270619428146089192e+00,2.710761648242868560e+01,7.121057690627623948e+00,2.708470040331749473e+01,7.420181165664554435e+00,0
2.709615844287309017e+01,7.270619428146089192e+00,2.710761648242878508e+01,7.121057690627631054e+00,2.708470040331739526e+01,7.420181165664547329e+00,0
2.693498424664249669e+01,7.258271749211564483e+00,2.694644228619819160e+01,7.108710011693106345e+00,2.692352620708680178e+01,7.407833486730022621e+00,0
2.693498424664249669e+01,7.258271749211564483e+00,2.694644228619811699e+01,7.108710011693101016e+00,2.692352620708687638e+01,7.407833486730027950e+00,0
2.693328767615586017e+01,7.258141773643833616e+00,2.694474571571148047e+01,7.108580036125370150e+00,2.692182963660023987e+01,7.407703511162297083e+00,0
2.693328767615586017e+01,7.258141773643833616e+00,2.691669803698126984e+01,7.407221563930971087e+00,2.694987731533045050e+01,7.109061983356696146e+00,1
2.728599734299743673e+01,7.297391400270097250e+00,2.726940770382284640e+01,7.446471190557234721e+00,2.730258698217202706e+01,7.148311609982959780e+00,1
2.728599734299743673e+01,7.297391400270097250e+00,2.730775514276735549e+01,7.148977795269840563e+00,2.726423954322751797e+01,7.445805005270353938e+00,0
2.728431814251754517e+01,7.297145225346882036e+00,2.730607594228746393e+01,7.148731620346625348e+00,2.726256034274762641e+01,7.445558830347138723e+00,0
2.728431814251754517e+01,7.297145225346882036e+00,2.730607594228751367e+01,7.148731620346633342e+00,2.726256034274757667e+01,7.445558830347130730e+00,0
2.712479409692796750e+01,7.273758607641399365e+00,2.714655189669793600e+01,7.125345002641150671e+00,2.710303629715799900e+01,7.422172212641648059e+00,0
2.712479409692796750e+01,7.273758607641399365e+00,2.714655189669780810e+01,7.125345002641132020e+00,2.710303629715812690e+01,7.422172212641666711e+00,0
2.712311489644807594e+01,7.273512432718185039e+00,2.714487269621791654e+01,7.125098827717917693e+00,2.710135709667823534e+01,7.421926037718452385e+00,0
2.712311489644807594e+01,7.273512432718185039e+00,2.710492585600107773e+01,7.422405544740257710e+00,2.714130393689507414e+01,7.124619320696112368e+00,1
2.728644057765237463e+01,7.293464580813645348e+00,2.726825153720537642e+01,7.442357692835718019e+00,2.730462961809937283e+01,7.144571468791572677e+00,1
2.728644057765237463e+01,7.293464580813645348e+00,2.729635699923021264e+01,7.143792724464194777e+00,2.727652415607453662e+01,7.443136437163095920e+00,0
2.728474550458011194e+01,7.293352274735537044e+00,2.729466192615794995e+01,7.143680418386086473e+00,2.727482908300227393e+01,7.443024131084987616e+00,0
2.728474550458011194e+01,7.293352274735537044e+00,2.729466192615803521e+01,7.143680418386091802e+00,2.727482908300218867e+01,7.443024131084982287e+00,0
2.712371356271512113e+01,7.282683197315153123e+00,2.713362998429304440e+01,7.133011340965707880e+00,2.711379714113719785e+01,7.432355053664598366e+00,0
2.712371356271512113e+01,7.282683197315153123e+00,2.713362998429303730e+01,7.133011340965707880e+00,2.711379714113720496e+01,7.432355053664598366e+00,0
2.712201848964285844e+01,7.282570891237043931e+00,2.713193491122077461e+01,7.132899034887598688e+00,2.711210206806494227e+01,7.432242747586489173e+00,0
2.712201848964285844e+01,7.282570891237043931e+00,2.720227804422747298e+01,7.409292649028983213e+00,2.704175893505824391e+01,7.155849133445104648e+00,1
2.788078928380055999e+01,6.802001437087741742e+00,2.798563380404326395e+01,6.909275043231458469e+00,2.777594476355785602e+01,6.694727830944025015e+00,1
2.843007679490547446e+01,6.004132043185164136e+00,2.856848207382267901e+01,6.061959188781764318e+00,2.829167151598826990e+01,5.946304897588563954e+00,1
2.860934672747639240e+01,5.058249516448424465e+00,2.875827516269688289e+01,5.040351997548406793e+00,2.846041829225590192e+01,5.076147035348442138e+00,1
2.821226957167420935e+01,4.191719433551351237e+00,2.832110125055153915e+01,4.088493149724306441e+00,2.810343789279687954e+01,4.294945717378396033e+00,1
2.736246109660270776e+01,3.743655485306428332e+00,2.740206937890692984e+01,3.598979350533242805e+00,2.732285281429848567e+01,3.888331620079613860e+00,1
2.641145953794338297e+01,3.698707975206058318e+00,2.641854113385319636e+01,3.548875231790708185e+00,2.640437794203356958e+01,3.848540718621408452e+00,1
2.641145953794338297e+01,3.698707975206058318e+00,2.626580491901355430e+01,3.734551133331514450e+00,2.655711415687321164e+01,3.662864817080602187e+00,0
2.641186055889841811e+01,3.700337590380705421e+00,2.626620593996858943e+01,3.736180748506161553e+00,2.655751517782824678e+01,3.664494432255249290e+00,0
2.641186055889841811e+01,3.700337590380705421e+00,2.626620593996856101e+01,3.736180748506046534e+00,2.655751517782827520e+01,3.664494432255364309e+00,0
2.670567524528649983e+01,4.894302308338828844e+00,2.656002062635664274e+01,4.930145466464169957e+00,2.685132986421635692e+01,4.858459150213487732e+00,0
2.699948993167458511e+01,6.088267026296978024e+00,2.685383531274472801e+01,6.124110184422319136e+00,2.714514455060444220e+01,6.052423868171636911e+00,0
2.729330461806269881e+01,7.282231744255217798e+00,2.714764999913284171e+01,7.318074902380559799e+00,2.743895923699255590e+01,7.246388586129875797e+00,0
2.729330461806269881e+01,7.282231744255217798e+00,2.714764999913279908e+01,7.318074902380383939e+00,2.743895923699259853e+01,7.246388586130051657e+00,0
2.729370563901773039e+01,7.283861359429864457e+00,2.714805102008783066e+01,7.319704517555030598e+00,2.743936025794763012e+01,7.248018201304698316e+00,0
2.729370563901773039e+01,7.283861359429864457e+00,2.739242279202003161e+01,7.396799057755622187e+00,2.719498848601542917e+01,7.170923661104106728e+00,1
2.798567012996409176e+01,6.679025546963753612e+00,2.810031579269820412e+01,6.775753888292737059e+00,2.787102446722997939e+01,6.582297205634770165e+00,1
2.847510941906221404e+01,5.883622117663804829e+00,2.861651471120572410e+01,5.933667530578558669e+00,2.833370412691870399e+01,5.833576704749050990e+00,1
2.859296652536049166e+01,4.963085579498478950e+00,2.874057295737466333e+01,4.936395858105298018e+00,2.844536009334631999e+01,4.989775300891659882e+00,1
2.816169037710781353e+01,4.150270696468058240e+00,2.826594627078651456e+01,4.042424933300210022e+00,2.805743448342911250e+01,4.258116459635906459e+00,1
2.732896857985238270e+01,3.741162422332890980e+00,2.736606060698682086e+01,3.595820819468954710e+00,2.729187655271794455e+01,3.886504025196827250e+00,1
2.641184376055468164e+01,3.703699605305291964e+00,2.641796587185275058e+01,3.553824591532968924e+00,2.640572164925661269e+01,3.853574619077615004e+00,1
2.641184376055468164e+01,3.703699605305291964e+00,2.626623273213278154e+01,3.739719438757382886e+00,2.655745478897658174e+01,3.667679771853201043e+00,0
2.641224668897338645e+01,3.705328452965180652e+00,2.626663566055148635e+01,3.741348286417271574e+00,2.655785771739528656e+01,3.669308619513089731e+00,0
2.641224668897338645e+01,3.705328452965180652e+00,2.626663566055144727e+01,3.741348286417113034e+00,2.655785771739532564e+01,3.669308619513248271e+00,0
2.670786183882843190e+01,4.900359686103479717e+00,2.656225081040649272e+01,4.936379519555411655e+00,2.685347286725037108e+01,4.864339852651547780e+00,0
2.700347698868347379e+01,6.095390919241784111e+00,2.685786596026153461e+01,6.131410752693716049e+00,2.714908801710541297e+01,6.059371085789852174e+00,0
2.729909213853853345e+01,7.290422152380140908e+00,2.715348111011659427e+01,7.326441985832073733e+00,2.744470316696047263e+01,7.254402318928208082e+00,0
2.729909213853853345e+01,7.290422152380140908e+00,2.715348111011662979e+01,7.326441985832222947e+00,2.744470316696043710e+01,7.254402318928058868e+00,0
2.729949506695723827e+01,7.292051000040030040e+00,2.715388403853533461e+01,7.328070833492112079e+00,2.744510609537914192e+01,7.256031166587948000e+00,0
2.729949506695723827e+01,7.292051000040030040e+00,2.739845864115160978e+01,7.404772830147046569e+00,2.720053149276286675e+01,7.179329169933013510e+00,1
2.800278703123886359e+01,6.674599292403524231e+00,2.811792418106237434e+01,6.770742085843897584e+00,2.788764988141535284e+01,6.578456498963150878e+00,1
2.849444380269475019e+01,5.861023393136206572e+00,2.863651171968520970e+01,5.909155575322261100e+00,2.835237588570429068e+01,5.812891210950152043e+00,1
2.859645543032078407e+01,4.922315705621421955e+00,2.874332705754693507e+01,4.891840713973478749e+00,2.844958380309463308e+01,4.952790697269365161e+00,1
2.813107389059728902e+01,4.109793043631579934e+00,2.823189906259823090e+01,3.998733218802886125e+00,2.803024871859634715e+01,4.220852868460274188e+00,1
2.727079995414327840e+01,3.718825230053369513e+00,2.730399322699584985e+01,3.572543971385914841e+00,2.723760668129070694e+01,3.865106488720824185e+00,1
2.635585209342995228e+01,3.706970275875903997e+00,2.635779547616600382e+01,3.556982865525764037e+00,2.635390871069390073e+01,3.856957686226043958e+00,1
2.635585209342995228e+01,3.706970275875903997e+00,2.639977922554642120e+01,3.850394147891765151e+00,2.631192496131348335e+01,3.563546403860042844e+00,0
2.635749483734815968e+01,3.706467144645974265e+00,2.640142196946462860e+01,3.849891016661835419e+00,2.631356770523169075e+01,3.563043272630113112e+00,0
2.635749483734815968e+01,3.706467144645974265e+00,2.640142196946457886e+01,3.849891016661851850e+00,2.631356770523174049e+01,3.563043272630096681e+00,0
2.639692069138518349e+01,3.694391995127662476e+00,2.644084782350160268e+01,3.837815867143540061e+00,2.635299355926876430e+01,3.550968123111784891e+00,0
2.639692069138518349e+01,3.694391995127662476e+00,2.644084782350156715e+01,3.837815867143550275e+00,2.635299355926879983e+01,3.550968123111774677e+00,0
2.639856343530339444e+01,3.693888863897732744e+00,2.644249056741977810e+01,3.837312735913620543e+00,2.635463630318701078e+01,3.550464991881844945e+00,0
2.639856343530339444e+01,3.693888863897732744e+00,2.634798567259667124e+01,3.552673107271276720e+00,2.644914119801011765e+01,3.835104620524188768e+00,1
2.635660310882681756e+01,3.708917352830753966e+00,2.630602534612009435e+01,3.567701596204297942e+00,2.640718087153354077e+01,3.850133109457209990e+00,1
2.635660310882681756e+01,3.708917352830753966e+00,2.642996051013786740e+01,3.839755771014747410e+00,2.628324570751576772e+01,3.578078934646760523e+00,0
2.635811332061616952e+01,3.708070619785262867e+00,2.643147072192721936e+01,3.838909037969256310e+00,2.628475591930511968e+01,3.577232201601269423e+00,0
2.635811332061616952e+01,3.708070619785262867e+00,2.643147072192731173e+01,3.838909037969204796e+00,2.628475591930502731e+01,3.577232201601320938e+00,0
2.639435840356057028e+01,3.687749026693468934e+00,2.646771580487171249e+01,3.818587444877410864e+00,2.632100100224942807e+01,3.556910608509527005e+00,0
2.639435840356057028e+01,3.687749026693468934e+00,2.646771580487181197e+01,3.818587444877355797e+00,2.632100100224932859e+01,3.556910608509582072e+00,0
2.639586861534991868e+01,3.686902293647976947e+00,2.646922601666116037e+01,3.817740711831863809e+00,2.632251121403867700e+01,3.556063875464090085e+00,0
2.639586861534991868e+01,3.686902293647976947e+00,2.634107130466185964e+01,3.547269723159009569e+00,2.645066592603797773e+01,3.826534864136944325e+00,1
2.537879534141845284e+01,4.086041835296295055e+00,2.532399803073039379e+01,3.946409264807327677e+00,2.543359265210651188e+01,4.225674405785261989e+00,1
2.537879534141845284e+01,4.086041835296295055e+00,2.543250542037614892e+01,4.226096208374602980e+00,2.532508526246075675e+01,3.945987462217986685e+00,0
2.538036562771616644e+01,4.085439639169300641e+00,2.543407570667386253e+01,4.225494012247608566e+00,2.532665554875847036e+01,3.945385266090992271e+00,0
2.538036562771616644e+01,4.085439639169300641e+00,2.543407570667388384e+01,4.225494012247601461e+00,2.532665554875844904e+01,3.945385266091000265e+00,0
2.633195912413031792e+01,3.720508786210641183e+00,2.638566920308803532e+01,3.860563159288941559e+00,2.627824904517260052e+01,3.580454413132340807e+00,0
2.633195912413031792e+01,3.720508786210641183e+00,2.638566920308815611e+01,3.860563159288895374e+00,2.627824904517247973e+01,3.580454413132386993e+00,0
2.633352941042802797e+01,3.719906590083646325e+00,2.638723948938586616e+01,3.859960963161900516e+00,2.627981933147018978e+01,3.579852217005392134e+00,0
2.633352941042802797e+01,3.719906590083646325e+00,2.627915969610411651e+01,3.580106968609422236e+00,2.638789912475193944e+01,3.859706211557870414e+00,1
2.538056994906636277e+01,4.090523714294207913e+00,2.532620023474245130e+01,3.950724092819983824e+00,2.543493966339027423e+01,4.230323335768432003e+00,1
2.538056994906636277e+01,4.090523714294207913e+00,2.543629014090003437e+01,4.229790581215306489e+00,2.532484975723269116e+01,3.951256847373109782e+00,0
2.538213145950634697e+01,4.089898959367284093e+00,2.543785165134001858e+01,4.229165826288382668e+00,2.532641126767267536e+01,3.950632092446185961e+00,0
2.538213145950634697e+01,4.089898959367284093e+00,2.543785165134003279e+01,4.229165826288376451e+00,2.532641126767266115e+01,3.950632092446191290e+00,0
2.632840678613665375e+01,3.711297473651388845e+00,2.638412697797033957e+01,3.850564340572481647e+00,2.627268659430296793e+01,3.572030606730296043e+00,0
2.632840678613665375e+01,3.711297473651388845e+00,2.638412697797032536e+01,3.850564340572486977e+00,2.627268659430298214e+01,3.572030606730290714e+00,0
2.632996829657663795e+01,3.710672718724465025e+00,2.638568848841030956e+01,3.849939585645563156e+00,2.627424810474296635e+01,3.571405851803366893e+00,0
2.632996829657663795e+01,3.710672718724465025e+00,2.627478234202446927e+01,3.571193292212286874e+00,2.638515425112880664e+01,3.850152145236643175e+00,1
2.530674803206706258e+01,4.115516561476804114e+00,2.525156207751489390e+01,3.976037134964625963e+00,2.536193398661923126e+01,4.254995987988982264e+00,1
2.530674803206706258e+01,4.115516561476804114e+00,2.535321963283731606e+01,4.258136301771933141e+00,2.526027643129680911e+01,3.972896821181674643e+00,0
2.530840650167683137e+01,4.114976161266880261e+00,2.535487810244708484e+01,4.257595901562009288e+00,2.526193490090657789e+01,3.972356420971750790e+00,0
2.530840650167683137e+01,4.114976161266880261e+00,2.535487810244714879e+01,4.257595901561987972e+00,2.526193490090651395e+01,3.972356420971772106e+00,0
2.535484365075033963e+01,4.099844955388994627e+00,2.540131525152065706e+01,4.242464695684102338e+00,2.530837204998002221e+01,3.957225215093886472e+00,0
2.535484365075033963e+01,4.099844955388994627e+00,2.540131525152059311e+01,4.242464695684123654e+00,2.530837204998008616e+01,3.957225215093865156e+00,0
2.535650212036010842e+01,4.099304555179070775e+00,2.540297372113036189e+01,4.241924295474199802e+00,2.531003051958985495e+01,3.956684814883941304e+00,0
2.535650212036010842e+01,4.099304555179070775e+00,2.530357552432606738e+01,3.958952229112669308e+00,2.540942871639414946e+01,4.239656881245472242e+00,1
2.530736378043219403e+01,4.117834529993436909e+00,2.525443718439815299e+01,3.977482203927035442e+00,2.536029037646623507e+01,4.258186856059838377e+00,1
2.530736378043219403e+01,4.117834529993436909e+00,2.538019398937515092e+01,4.248967137171534958e+00,2.523453357148923715e+01,3.986701922815338861e+00,0
2.530886442401363468e+01,4.117001082173423754e+00,2.538169463295659156e+01,4.248133689351521802e+00,2.523603421507067779e+01,3.985868474995325705e+00,0
2.530886442401363468e+01,4.117001082173423754e+00,2.538169463295657380e+01,4.248133689351531572e+00,2.523603421507069555e+01,3.985868474995315935e+00,0
2.535238308787547012e+01,4.092831095393018259e+00,2.542521329681840925e+01,4.223963702571126078e+00,2.527955287893253100e+01,3.961698488214910441e+00,0
2.535238308787547012e+01,4.092831095393018259e+00,2.542521329681842701e+01,4.223963702571116308e+00,2.527955287893251324e+01,3.961698488214920211e+00,0
2.535388373145691077e+01,4.091997647573005104e+00,2.542671394039986765e+01,4.223130254751103152e+00,2.528105352251395388e+01,3.960865040394907055e+00,0
2.535388373145691077e+01,4.091997647573005104e+00,2.529186951317868548e+01,3.955417133840844812e+00,2.541589794973513605e+01,4.228578161305165395e+00,1
2.341519782339319988e+01,4.972255656496209930e+00,2.335318360511497460e+01,4.835675142764049639e+00,2.347721204167142517e+01,5.108836170228370221e+00,1
2.341519782339319988e+01,4.972255656496209930e+00,2.347685478569402662e+01,5.108997818976677152e+00,2.335354086109237315e+01,4.835513494015742708e+00,0
2.341672906285645794e+01,4.971565221504199883e+00,2.347838602515728468e+01,5.108307383984667105e+00,2.335507210055563121e+01,4.834823059023732661e+00,0
2.341672906285645794e+01,4.971565221504199883e+00,2.347838602515734152e+01,5.108307383984641348e+00,2.335507210055557437e+01,4.834823059023758418e+00,0
2.528330996856657009e+01,4.129924966243645024e+00,2.534496693086745367e+01,4.266667128724086488e+00,2.522165300626568651e+01,3.993182803763204003e+00,0
2.528330996856657009e+01,4.129924966243645024e+00,2.534496693086739683e+01,4.266667128724112246e+00,2.522165300626574336e+01,3.993182803763177358e+00,0
2.528484120802982815e+01,4.129234531251634976e+00,2.534649817033065489e+01,4.265976693732102198e+00,2.522318424572900142e+01,3.992492368771167310e+00,0
2.528484120802982815e+01,4.129234531251634976e+00,2.522285666546190086e+01,3.992640547187017663e+00,2.534682575059775544e+01,4.265828515316251845e+00,1
2.341723705171800063e+01,4.976728585398148219e+00,2.335525250915007334e+01,4.840134601333531350e+00,2.347922159428592792e+01,5.113322569462765088e+00,1
2.341723705171800063e+01,4.976728585398148219e+00,2.347988500701612935e+01,5.113019574450849980e+00,2.335458909641987191e+01,4.840437596345446458e+00,0
2.341876324358639039e+01,4.976027051124959577e+00,2.348141119888451911e+01,5.112318040177661338e+00,2.335611528828826167e+01,4.839736062072257816e+00,0
2.341876324358639039e+01,4.976027051124959577e+00,2.348141119888436990e+01,5.112318040177728840e+00,2.335611528828841088e+01,4.839736062072190315e+00,0
2.527919113115805771e+01,4.120856772108348665e+00,2.534183908645603722e+01,4.257147761161117927e+00,2.521654317586007821e+01,3.984565783055578958e+00,0
2.527919113115805771e+01,4.120856772108348665e+00,2.534183908645600170e+01,4.257147761161135691e+00,2.521654317586011373e+01,3.984565783055561194e+00,0
2.528071732302645103e+01,4.120155237835160911e+00,2.534336527832439501e+01,4.256446226887947937e+00,2.521806936772850705e+01,3.983864248782373441e+00,0
2.528071732302645103e+01,4.120155237835160911e+00,2.521814047656643609e+01,3.983831585129110842e+00,2.534329416948646596e+01,4.256478890541210980e+00,1
2.335215865074975383e+01,5.005424356792916640e+00,2.328958180428973890e+01,4.869100704086866571e+00,2.341473549720976877e+01,5.141748009498966709e+00,1
2.335215865074975383e+01,5.005424356792916640e+00,2.341224848541980919e+01,5.142862385625278421e+00,2.329206881607969848e+01,4.867986327960554860e+00,0
2.335376785258596755e+01,5.004720791170575112e+00,2.341385768725602290e+01,5.142158820002936892e+00,2.329367801791591219e+01,4.867282762338213331e+00,0
2.335376785258596755e+01,5.004720791170575112e+00,2.341385768725594829e+01,5.142158820002969755e+00,2.329367801791598680e+01,4.867282762338180468e+00,0
2.339238869665510734e+01,4.987835216234398850e+00,2.345247853132508808e+01,5.125273245066793493e+00,2.333229886198512659e+01,4.850397187402004207e+00,0
2.339238869665510734e+01,4.987835216234398850e+00,2.345247853132503835e+01,5.125273245066816585e+00,2.333229886198517633e+01,4.850397187401981114e+00,0
2.339399789849132105e+01,4.987131650612059097e+00,2.345408773316125206e+01,5.124569679444476833e+00,2.333390806382139004e+01,4.849693621779641362e+00,0
2.339399789849132105e+01,4.987131650612059097e+00,2.332752279217705649e+01,4.852665817626474976e+00,2.346047300480558562e+01,5.121597483597643219e+00,1
2.335284402339614473e+01,5.007476656934142234e+00,2.328636891708188017e+01,4.873010823948558112e+00,2.341931912971040930e+01,5.141942489919726356e+00,1
2.335284402339614473e+01,5.007476656934142234e+00,2.344006910096333129e+01,5.129508561956552803e+00,2.326561894582895818e+01,4.885444751911731665e+00,0
2.335424959635594888e+01,5.006471991716281877e+00,2.344147467392313544e+01,5.128503896738692447e+00,2.326702451878876232e+01,4.884440086693871308e+00,0
2.335424959635594888e+01,5.006471991716281877e+00,2.344147467392311057e+01,5.128503896738707546e+00,2.326702451878878719e+01,4.884440086693856209e+00,0
2.338938892035103834e+01,4.981355361269792503e+00,2.347661399791820003e+01,5.103387266292218172e+00,2.330216384278387665e+01,4.859323456247366835e+00,0
2.338938892035103834e+01,4.981355361269792503e+00,2.347661399791822490e+01,5.103387266292203073e+00,2.330216384278385178e+01,4.859323456247381934e+00,0
2.339079449331084248e+01,4.980350696051932147e+00,2.347801957087802904e+01,5.102382601074342716e+00,2.330356941574365592e+01,4.858318791029521577e+00,0
2.339079449331084248e+01,4.980350696051932147e+00,2.332017924856229740e+01,4.848012163458045087e+00,2.346140973805938756e+01,5.112689228645819206e+00,1
2.282157732180077758e+01,5.284082414194875454e+00,2.275096207705223250e+01,5.151743881600988395e+00,2.289219256654932266e+01,5.416420946788762514e+00,1
2.282157732180077758e+01,5.284082414194875454e+00,2.289041142718295774e+01,5.417356064764801360e+00,2.275274321641859743e+01,5.150808763624949549e+00,0
2.282307173461686745e+01,5.283310569431658443e+00,2.289190583999904760e+01,5.416584220001584349e+00,2.275423762923468729e+01,5.150036918861732538e+00,0
2.282307173461686745e+01,5.283310569431658443e+00,2.289190583999915063e+01,5.416584220001531946e+00,2.275423762923458426e+01,5.150036918861784940e+00,0
2.332967767927100056e+01,5.021655194700766600e+00,2.339851178465328374e+01,5.154928845270640103e+00,2.326084357388871737e+01,4.888381544130893097e+00,0
2.332967767927100056e+01,5.021655194700766600e+00,2.339851178465337256e+01,5.154928845270593918e+00,2.326084357388862855e+01,4.888381544130939282e+00,0
2.333117209208708687e+01,5.020883349937548701e+00,2.340000619746945887e+01,5.154157000507376019e+00,2.326233798670471487e+01,4.887609699367721383e+00,0
2.333117209208708687e+01,5.020883349937548701e+00,2.326125441373028835e+01,4.888174954373457837e+00,2.340108977044388539e+01,5.153591745501639565e+00,1
2.282376697906362040e+01,5.288210728421580242e+00,2.275384930070682188e+01,5.155502332857489378e+00,2.289368465742041892e+01,5.420919123985671106e+00,1
2.282376697906362040e+01,5.288210728421580242e+00,2.289593187443620792e+01,5.419710644299360780e+00,2.275160208369103287e+01,5.156710812543799705e+00,0
2.282524160582010353e+01,5.287401478583777070e+00,2.289740650119269105e+01,5.418901394461557608e+00,2.275307671044751601e+01,5.155901562705996533e+00,0
2.282524160582010353e+01,5.287401478583777070e+00,2.289740650119258802e+01,5.418901394461614451e+00,2.275307671044761904e+01,5.155901562705939689e+00,0
2.332514007626848596e+01,5.013065783568686484e+00,2.339730497164097045e+01,5.144565699446523865e+00,2.325297518089600146e+01,4.881565867690849103e+00,0
2.332514007626848596e+01,5.013065783568686484e+00,2.339730497164088163e+01,5.144565699446573603e+00,2.325297518089609028e+01,4.881565867690799365e+00,0
2.332661470302497264e+01,5.012256533730884200e+00,2.339877959839736832e+01,5.143756449608771320e+00,2.325444980765257696e+01,4.880756617852997081e+00,0
2.332661470302497264e+01,5.012256533730884200e+00,2.325547658896443437e+01,4.880198331683796020e+00,2.339775281708551091e+01,5.144314735777972381e+00,1
2.273404708204255797e+01,5.331465354967136250e+00,2.266290896798201970e+01,5.199407152920048070e+00,2.280518519610309625e+01,5.463523557014224430e+00,1
2.273404708204255797e+01,5.331465354967136250e+00,2.279805230891764367e+01,5.467124232054736410e+00,2.267004185516747228e+01,5.195806477879536089e+00,0
2.273560621054358322e+01,5.330729742410273531e+00,2.279961143741866891e+01,5.466388619497873691e+00,2.267160098366849752e+01,5.195070865322673370e+00,0
2.273560621054358322e+01,5.330729742410273531e+00,2.279961143741872576e+01,5.466388619497847046e+00,2.267160098366844068e+01,5.195070865322700016e+00,0
2.279953047908554709e+01,5.300569627578902931e+00,2.286353570596068963e+01,5.436228504666476447e+00,2.273552525221040455e+01,5.164910750491329416e+00,0
2.279953047908554709e+01,5.300569627578902931e+00,2.286353570596075357e+01,5.436228504666447137e+00,2.273552525221034060e+01,5.164910750491358726e+00,0
2.280108960758656877e+01,5.299834015022040212e+00,2.286509483446177526e+01,5.435492892109584417e+00,2.273708438071136229e+01,5.164175137934496007e+00,0
2.280108960758656877e+01,5.299834015022040212e+00,2.273174571851653170e+01,5.166824898610260064e+00,2.287043349665660585e+01,5.432843131433820361e+00,1
2.273544775312174338e+01,5.334056191645395018e+00,2.266610386405170630e+01,5.201047075233614869e+00,2.280479164219178045e+01,5.467065308057175166e+00,1
2.273544775312174338e+01,5.334056191645395018e+00,2.281910334771145799e+01,5.458562181436414029e+00,2.265179215853202876e+01,5.209550201854376006e+00,0
2.273688427952995994e+01,5.333090989320391273e+00,2.282053987411967455e+01,5.457596979111410285e+00,2.265322868494024533e+01,5.208584999529372261e+00,0
2.273688427952995994e+01,5.333090989320391273e+00,2.282053987411977403e+01,5.457596979111342783e+00,2.265322868494014585e+01,5.208584999529439763e+00,0
2.279578186226669345e+01,5.293517693995267059e+00,2.287943745685650754e+01,5.418023683786218569e+00,2.271212626767687937e+01,5.169011704204315549e+00,0
2.279578186226669345e+01,5.293517693995267059e+00,2.287943745685663899e+01,5.418023683786129752e+00,2.271212626767674791e+01,5.169011704204404367e+00,0
2.279721838867490291e+01,5.292552491670264203e+00,2.288087398326484845e+01,5.417058481461126895e+00,2.271356279408495737e+01,5.168046501879401511e+00,0
2.279721838867490291e+01,5.292552491670264203e+00,2.271615967689499271e+01,5.166340427094084475e+00,2.287827710045481311e+01,5.418764556246443931e+00,1
2.161529647290122824e+01,6.051632602107956060e+00,2.153408399367850734e+01,5.925519425879224755e+00,2.169650895212394914e+01,6.177745778336687366e+00,1
2.043325546273477045e+01,6.814862021469081377e+00,2.035188959285873977e+01,6.688847755533366524e+00,2.051462133261080112e+01,6.940876287404796230e+00,1
2.043325546273477045e+01,6.814862021469081377e+00,2.051438684408420698e+01,6.941027385021572904e+00,2.035212408138533391e+01,6.688696657916589849e+00,0
2.043466708876189486e+01,6.813954267024401545e+00,2.051579847011133140e+01,6.940119630576893073e+00,2.035353570741245832e+01,6.687788903471910018e+00,0
2.043466708876189486e+01,6.813954267024401545e+00,2.051579847011133495e+01,6.940119630576891296e+00,2.035353570741245477e+01,6.687788903471911794e+00,0
2.157384929265143469e+01,6.081396430167648859e+00,2.165498067400087479e+01,6.207561793720138610e+00,2.149271791130199460e+01,5.955231066615159108e+00,0
2.271303149654098874e+01,5.348838593310887290e+00,2.279416287789042883e+01,5.475003956863377041e+00,2.263190011519154865e+01,5.222673229758397540e+00,0
2.271303149654098874e+01,5.348838593310887290e+00,2.279416287789042528e+01,5.475003956863378818e+00,2.263190011519155220e+01,5.222673229758395763e+00,0
2.271444312256811315e+01,5.347930838866207459e+00,2.279557450391754969e+01,5.474096202418698986e+00,2.263331174121867662e+01,5.221765475313715932e+00,0
2.271444312256811315e+01,5.347930838866207459e+00,2.263307830405395293e+01,5.221915894085211285e+00,2.279580794108227337e+01,5.473945783647203633e+00,1
2.157379692326374965e+01,6.084418651137694312e+00,2.149243539840648154e+01,5.958401579782657720e+00,2.165515844812101776e+01,6.210435722492730903e+00,1
